Name	Description	T1_normalize	C1_normalize
ENSG00000166181	API5	90.31528628	210.0621024
ENSG00000142188	TMEM50B	3.706970706	52.48360127
ENSG00000248527	MTATP6P1	407.5421127	632.1656158
ENSG00000137942	FNBP1L	310.2060486	160.260145
ENSG00000133657	ATP13A3	600.3045894	382.6450394
ENSG00000131626	PPFIA1	558.5169197	815.6028256
ENSG00000184254	ALDH1A3	262.4647592	126.7395967
ENSG00000132383	RPA1	91.94410675	211.3390757
ENSG00000125304	TM9SF2	72.17359631	180.7555659
ENSG00000161091	MFSD12	105.1431691	27.64647123
ENSG00000126458	RRAS	93.62909343	21.7723942
ENSG00000104368	PLAT	152.4351287	54.65445582
ENSG00000157483	MYO1E	128.058988	40.35235523
ENSG00000127824	TUBA4A	139.3483988	46.99261622
ENSG00000135829	DHX9	182.8772215	339.6110403
ENSG00000175793	SFN	411.2490834	236.6231464
ENSG00000126368	NR1D1	58.86220151	6.512563661
ENSG00000156273	BACH1	143.0553695	49.54656276
ENSG00000128510	CPA4	56.11005659	5.554833711
ENSG00000163602	RYBP	176.8112694	70.552773
ENSG00000152234	ATP5A1	148.1103296	290.3198722
ENSG00000068654	POLR1A	95.08941522	213.8930222
ENSG00000144815	NXPE3	7.413941411	60.59238151
ENSG00000234745	HLA-B	140.5840557	48.52498414
ENSG00000172059	KLF11	77.11622392	14.49364658
ENSG00000170540	ARL6IP1	389.1757579	221.5548618
ENSG00000168439	STIP1	142.8868708	282.3387893
ENSG00000023734	STRAP	129.6878085	263.056493
ENSG00000196923	PDLIM7	177.6537628	71.95744359
ENSG00000179335	CLK3	126.4863338	40.67159855
ENSG00000124275	MTRR	60.60335442	159.3662637
ENSG00000048649	RSF1	220.9017543	100.8170394
ENSG00000163872	YEATS2	203.3778928	89.06888537
ENSG00000134109	EDEM1	80.54236351	190.2690168
ENSG00000167842	MIS12	20.05134154	87.72806343
ENSG00000158769	F11R	291.4465302	150.6828455
ENSG00000170345	FOS	87.11381158	19.79308564
ENSG00000196591	HDAC2	133.7317765	266.1212288
ENSG00000275052	PPP4R3B	72.17359631	175.8392188
ENSG00000107372	ZFAND5	387.3784387	223.2787757
ENSG00000167658	EEF2	3167.887299	2658.977585
ENSG00000198833	UBE2J1	47.06729472	135.423015
ENSG00000168994	PXDC1	84.92332889	19.28229633
ENSG00000116120	FARSB	53.02091434	145.1280118
ENSG00000091483	FH	50.7180992	141.2332433
ENSG00000175970	UNC119B	9.772922769	64.16790666
ENSG00000150527	CTAGE5	40.83284399	124.4410449
ENSG00000136527	TRA2B	178.1030925	326.202821
ENSG00000166439	RNF169	120.5888804	38.69228999
ENSG00000168453	HR	65.54598202	164.5380054
ENSG00000137440	FGFBP1	81.77802042	18.00532306
ENSG00000127954	STEAP4	49.93177208	4.341709107
ENSG00000175197	DDIT3	21.84866067	89.38812868
ENSG00000087460	GNAS	1043.905417	763.2469216
ENSG00000131844	MCCC2	129.7439747	258.9701785
ENSG00000115525	ST3GAL5	100.6498713	27.83801722
ENSG00000137699	TRIM29	325.2024301	178.0739221
ENSG00000184602	SNN	40.49584665	123.0363743
ENSG00000100592	DAAM1	119.9148857	38.88383598
ENSG00000139112	GABARAPL1	286.8970661	150.4912995
ENSG00000067057	PFKP	223.7100655	105.6695378
ENSG00000120438	TCP1	253.8151609	423.5720326
ENSG00000162702	ZNF281	184.8430393	79.68313185
ENSG00000143507	DUSP10	50.88659787	5.044044404
ENSG00000112658	SRF	145.8075144	54.84600181
ENSG00000167635	ZNF146	333.5711973	524.1975261
ENSG00000203880	PCMTD2	18.25402241	81.02395378
ENSG00000111912	NCOA7	451.6887639	276.4008636
ENSG00000130726	TRIM28	120.3642155	243.710348
ENSG00000125968	ID1	255.3878151	424.5936112
ENSG00000153879	CEBPG	34.42989458	111.2243715
ENSG00000095015	MAP3K1	90.37145251	23.11321613
ENSG00000170522	ELOVL6	11.90723924	67.2326425
ENSG00000254087	LYN	199.2215923	89.89891799
ENSG00000166949	SMAD3	245.3340612	121.950947
ENSG00000130749	ZC3H4	8.705764536	59.5708029
ENSG00000120063	GNA13	189.8418331	83.89714363
ENSG00000167986	DDB1	245.9518897	411.2492406
ENSG00000117461	PIK3R3	2.246648913	42.3316638
ENSG00000148346	LCN2	83.57533955	189.2474382
ENSG00000092621	PHGDH	155.6366034	291.5329968
ENSG00000122068	FYTTD1	122.8916955	246.1365972
ENSG00000143126	CELSR2	30.83525632	104.0094726
ENSG00000087494	PTHLH	80.87936085	18.70765836
ENSG00000174231	PRPF8	354.2965335	547.0553475
ENSG00000152256	PDK1	133.1701143	48.0780435
ENSG00000086758	HUWE1	492.1284443	714.7219375
ENSG00000139645	ANKRD52	48.35911784	133.3160091
ENSG00000080822	CLDND1	207.9273569	97.04996828
ENSG00000166396	SERPINB7	53.52641034	6.576412324
ENSG00000008283	CYB561	27.35295051	96.85842229
ENSG00000146676	PURB	50.49343431	136.5722909
ENSG00000111875	ASF1A	6.515281846	53.18593657
ENSG00000138834	MAPK8IP3	146.4253429	56.69761305
ENSG00000139718	SETD1B	11.23324456	64.29560399
ENSG00000184557	SOCS3	61.72667887	10.15193747
ENSG00000162664	ZNF326	19.88284288	82.23707839
ENSG00000116514	RNF19B	118.5107301	39.90541459
ENSG00000112339	HBS1L	38.92319241	116.7153566
ENSG00000004864	SLC25A13	16.17587217	74.63908745
ENSG00000179862	CITED4	56.44705393	7.981082918
ENSG00000130766	SESN2	26.73512206	95.00681106
ENSG00000113300	CNOT6	65.4898158	159.493961
ENSG00000164308	ERAP2	339.7494818	193.7806932
ENSG00000145833	DDX46	67.11863626	161.8563616
ENSG00000015479	MATR3	44.37131602	3.447827821
ENSG00000163629	PTPN13	82.11501775	184.5226371
ENSG00000124160	NCOA5	5.78512095	50.6958387
ENSG00000152409	JMY	42.91099423	123.0363743
ENSG00000109861	CTSC	290.5478706	464.1159338
ENSG00000185630	PBX1	44.25898358	125.1433802
ENSG00000145050	MANF	45.49464048	127.1226887
ENSG00000116478	HDAC1	112.7256092	228.5782148
ENSG00000110955	ATP5B	750.5492355	1016.02378
ENSG00000204394	VARS	56.6155526	145.0003145
ENSG00000100219	XBP1	116.4887461	233.7499565
ENSG00000118508	RAB32	127.2726609	45.71564295
ENSG00000108561	C1QBP	138.6744041	264.5250122
ENSG00000005001	PRSS22	96.38123835	27.83801722
ENSG00000198952	SMG5	112.2762794	227.6204848
ENSG00000010818	HIVEP2	144.4033589	56.37836973
ENSG00000185215	TNFAIP2	191.4144873	335.3331799
ENSG00000133226	SRRM1	311.3293731	173.540667
ENSG00000176788	BASP1	527.344666	342.2926842
ENSG00000109107	ALDOC	174.5646205	76.36300136
ENSG00000109118	PHF12	16.7375344	74.57523879
ENSG00000275993	CU639417.1	67.34330115	13.34437064
ENSG00000013441	CLK1	194.6721283	90.15431264
ENSG00000089154	GCN1	137.6634121	261.7795197
ENSG00000142619	PADI3	45.60697292	126.0372614
ENSG00000177570	SAMD12	77.39705504	175.6476729
ENSG00000177119	ANO6	187.7636829	85.62105754
ENSG00000120053	GOT1	21.23083222	83.06711101
ENSG00000125733	TRIP10	155.2434399	64.104058
ENSG00000198793	MTOR	64.47882379	155.7907386
ENSG00000175166	PSMD2	220.3400921	371.2799773
ENSG00000136810	TXN	361.3734776	548.9069588
ENSG00000168802	CHTF8	32.12707945	102.796348
ENSG00000114850	SSR3	118.4545639	234.3884431
ENSG00000096746	HNRNPH3	67.11863626	159.3662637
ENSG00000163348	PYGO2	17.07453174	74.31984413
ENSG00000171346	KRT15	798.5151897	1065.761889
ENSG00000130939	UBE4B	39.76568575	115.3745347
ENSG00000101246	ARFRP1	6.009785841	49.54656276
ENSG00000198315	ZKSCAN8	30.7790901	99.79546081
ENSG00000137124	ALDH1B1	103.5705149	33.13745628
ENSG00000184007	PTP4A2	183.270385	320.8395333
ENSG00000014123	UFL1	15.55804372	70.68047032
ENSG00000226752	CUTALP	6.571448069	50.44044404
ENSG00000116237	ICMT	49.31394363	130.2512732
ENSG00000180398	MCFD2	99.30188193	205.3373013
ENSG00000159593	NAE1	47.79745561	127.633478
ENSG00000175602	CCDC85B	74.13941411	17.43068509
ENSG00000160685	ZBTB7B	26.62278961	91.55898324
ENSG00000146733	PSPH	6.346783178	49.73810875
ENSG00000149273	RPS3	1233.241754	947.3864667
ENSG00000184916	JAG2	46.05630271	124.6964395
ENSG00000084073	ZMPSTE24	36.73270972	109.1812143
ENSG00000044115	CTNNA1	926.9673413	681.9037245
ENSG00000076604	TRAF4	160.2422337	68.82885909
ENSG00000197608	ZNF841	59.48002996	10.53502945
ENSG00000150687	PRSS23	103.7951798	33.64824558
ENSG00000116604	MEF2D	153.1091234	64.16790666
ENSG00000175792	RUVBL1	74.42024523	168.5604712
ENSG00000065000	AP3D1	117.1065746	230.046734
ENSG00000067066	SP100	135.2482645	52.80284459
ENSG00000177954	RPS27	661.5819385	457.6672189
ENSG00000198231	DDX42	104.2445095	211.7860163
ENSG00000182831	C16orf72	40.43968043	114.8637454
ENSG00000136731	UGGT1	144.7965224	267.5897481
ENSG00000196781	TLE1	114.8037594	40.4162039
ENSG00000165417	GTF2A1	21.11849978	80.70471047
ENSG00000134215	VAV3	20.72533622	79.93852651
ENSG00000113083	LOX	155.9736008	66.5303072
ENSG00000061676	NCKAP1	315.598006	486.654512
ENSG00000152558	TMEM123	2172.453332	1791.529645
ENSG00000237499	AL357060.2	39.03552486	2.68164386
ENSG00000161011	SQSTM1	628.5561995	861.7654092
ENSG00000170889	RPS9	830.5299367	602.2844413
ENSG00000143013	LMO4	14.88404905	67.74343181
ENSG00000124164	VAPB	75.93673324	169.1351092
ENSG00000112146	FBXO9	18.25402241	74.31984413
ENSG00000169594	BNC1	113.0064403	40.03311192
ENSG00000111670	GNPTAB	218.7674379	110.6497336
ENSG00000116016	EPAS1	365.6421105	221.0440725
ENSG00000138078	PREPL	23.6459798	84.21638695
ENSG00000132823	OSER1	197.0872759	95.58144903
ENSG00000008083	JARID2	153.5584532	65.95566923
ENSG00000143815	LBR	37.40670439	108.2234844
ENSG00000119801	YPEL5	81.94651908	22.53857816
ENSG00000084234	APLP2	564.3020406	380.9849742
ENSG00000197136	PCNX3	32.91340657	100.3062501
ENSG00000100647	SUSD6	159.2874079	70.04198369
ENSG00000124783	SSR1	149.1213216	270.5267866
ENSG00000138095	LRPPRC	446.0721416	642.3814019
ENSG00000123505	AMD1	53.86340768	134.3375877
ENSG00000160007	ARHGAP35	179.7880792	310.9429905
ENSG00000147100	SLC16A2	123.4533577	47.05646488
ENSG00000140044	JDP2	18.53485353	73.93675215
ENSG00000123240	OPTN	102.840354	34.60597553
ENSG00000137818	RPLP1	1327.713341	1039.009299
ENSG00000070831	CDC42	542.5657124	364.320473
ENSG00000128590	DNAJB9	15.05254771	66.84955052
ENSG00000143217	NECTIN4	125.5876742	48.5888328
ENSG00000174238	PITPNA	50.54960053	128.591208
ENSG00000131747	TOP2A	875.0697514	644.9353484
ENSG00000111669	TPI1	912.8696194	677.4981667
ENSG00000108424	KPNB1	424.2796471	613.8410494
ENSG00000213719	CLIC1	299.983796	172.582937
ENSG00000134954	ETS1	105.3116678	36.52143543
ENSG00000159348	CYB5R1	84.02466933	24.32634073
ENSG00000198162	MAN1A2	17.41152907	70.93586498
ENSG00000180008	SOCS4	28.8132723	91.94207522
ENSG00000068120	COASY	41.6191711	113.5229234
ENSG00000119402	FBXW2	58.46903795	140.147816
ENSG00000165685	TMEM52B	22.74732024	80.89625646
ENSG00000167526	RPL13	1120.572311	859.6584033
ENSG00000167779	IGFBP6	127.6096582	50.6958387
ENSG00000153560	UBP1	70.20777852	157.3869551
ENSG00000066084	DIP2B	231.7980015	122.5894336
ENSG00000065534	MYLK	122.7793631	47.82264884
ENSG00000067225	PKM	1664.09285	1344.589001
ENSG00000197858	GPAA1	21.11849978	77.32073131
ENSG00000081923	ATP8B1	161.4778906	73.29826552
ENSG00000117395	EBNA1BP2	40.10268309	110.1389443
ENSG00000157514	TSC22D3	10.61541611	56.18682374
ENSG00000198146	ZNF770	72.11743009	159.6216584
ENSG00000150938	CRIM1	296.445324	171.3698124
ENSG00000161813	LARP4	56.55938637	136.0615016
ENSG00000064961	HMG20B	129.7439747	52.48360127
ENSG00000148396	SEC16A	113.3434376	218.29858
ENSG00000109572	CLCN3	50.04410453	125.8457155
ENSG00000176903	PNMA1	22.01715934	78.66155324
ENSG00000129116	PALLD	370.4724057	228.9613068
ENSG00000123358	NR4A1	35.72171771	2.426249207
ENSG00000121486	TRMT1L	6.234450732	45.84334028
ENSG00000134668	SPOCD1	37.68753551	3.128584504
ENSG00000083307	GRHL2	44.3151498	116.5238106
ENSG00000173559	NABP1	60.3225233	141.488638
ENSG00000086598	TMED2	266.7333921	417.5702583
ENSG00000101574	METTL4	19.54584554	73.80905483
ENSG00000059122	FLYWCH1	26.17345983	85.8764522
ENSG00000110841	PPFIBP1	219.8345961	114.927594
ENSG00000176153	GPX2	92.3372703	188.0981622
ENSG00000102241	HTATSF1	34.48606081	100.0508555
ENSG00000165271	NOL6	29.26260209	91.11204259
ENSG00000106211	HSPB1	300.0399623	175.0091862
ENSG00000121060	TRIM25	80.59852974	171.1144178
ENSG00000163714	U2SURP	193.8296349	324.3512098
ENSG00000105323	HNRNPUL1	237.5269563	380.0272442
ENSG00000213923	CSNK1E	120.1395506	46.92876756
ENSG00000176046	NUPR1	87.11381158	180.3086253
ENSG00000100418	DESI1	18.53485353	71.44665428
ENSG00000184992	BRI3BP	18.59101975	71.51050295
ENSG00000198771	RCSD1	4.549464048	40.9269932
ENSG00000025796	SEC63	140.3593908	253.4153448
ENSG00000188042	ARL4C	97.33606414	33.20130494
ENSG00000120889	TNFRSF10B	307.2292388	181.3940526
ENSG00000242125	SNHG3	5.616622281	43.35324241
ENSG00000198836	OPA1	165.9150222	286.4251038
ENSG00000244161	FLNB-AS1	34.7107257	2.426249207
ENSG00000170312	CDK1	174.1714569	83.76944631
ENSG00000048828	FAM120A	244.7162328	387.0505972
ENSG00000084731	KIF3C	66.61314026	16.47295514
ENSG00000148297	MED22	11.96340546	57.46379701
ENSG00000187555	USP7	124.1273524	230.23828
ENSG00000204673	AKT1S1	43.36032401	113.1398314
ENSG00000171604	CXXC5	8.368767199	49.54656276
ENSG00000147642	SYBU	25.44329893	83.06711101
ENSG00000110321	EIF4G2	705.1107612	934.2336421
ENSG00000128965	CHAC1	1.516488016	31.79663435
ENSG00000073737	DHRS9	73.69008433	20.36772361
ENSG00000070190	DAPP1	56.16622281	11.4927594
ENSG00000072682	P4HA2	73.858583	20.49542093
ENSG00000120800	UTP20	50.94276409	124.6964395
ENSG00000160789	LMNA	816.0952175	603.8168092
ENSG00000183742	MACC1	60.71568686	13.79131128
ENSG00000129493	HEATR5A	10.67158233	54.20751518
ENSG00000129128	SPCS3	69.30911895	152.1513647
ENSG00000124422	USP22	130.3056369	237.5808763
ENSG00000159131	GART	134.5181036	243.1995587
ENSG00000125505	MBOAT7	135.360597	244.2211373
ENSG00000189058	APOD	117.3312395	46.60952424
ENSG00000142798	HSPG2	216.0152929	348.5498532
ENSG00000170190	SLC16A5	7.076944074	45.77949162
ENSG00000184792	OSBP2	115.8709177	45.84334028
ENSG00000160785	SLC25A44	10.27841877	52.93054191
ENSG00000114019	AMOTL2	377.9425133	239.4963362
ENSG00000143315	PIGM	3.257640923	36.01064613
ENSG00000120899	PTK2B	129.6316423	54.78215315
ENSG00000109046	WSB1	191.2459887	97.17766561
ENSG00000118900	UBN1	31.56541722	92.51671319
ENSG00000100813	ACIN1	412.3724079	267.2705048
ENSG00000152894	PTPRK	596.9907823	419.3580208
ENSG00000078747	ITCH	295.3781658	174.9453376
ENSG00000177733	HNRNPA0	150.750142	263.6311309
ENSG00000145390	USP53	142.5498735	63.46557136
ENSG00000124813	RUNX2	61.78284509	14.68519257
ENSG00000142867	BCL10	95.14558145	33.2651536
ENSG00000109971	HSPA8	324.1352719	481.8020136
ENSG00000110583	NAA40	17.80469263	67.74343181
ENSG00000166747	AP1G1	84.47399911	172.8383317
ENSG00000279159	AC003681.1	41.39450621	5.427136384
ENSG00000068078	FGFR3	17.2430304	66.59415587
ENSG00000039560	RAI14	217.6441134	116.8430539
ENSG00000143819	EPHX1	50.43726809	122.334039
ENSG00000116679	IVNS1ABP	241.7955892	134.7845283
ENSG00000102870	ZNF629	6.459115624	43.80018305
ENSG00000116539	ASH1L	116.2640812	216.7023634
ENSG00000182541	LIMK2	126.6548324	53.31363389
ENSG00000119638	NEK9	88.91113071	178.7124087
ENSG00000109062	SLC9A3R1	12.63740013	57.27225102
ENSG00000197956	S100A6	368.3380892	233.0476212
ENSG00000184292	TACSTD2	451.4079327	300.1525664
ENSG00000242265	PEG10	198.2667665	324.1596638
ENSG00000149485	FADS1	137.2140823	244.6042293
ENSG00000023228	NDUFS1	85.31649245	173.349121
ENSG00000102780	DGKH	138.6744041	61.4862628
ENSG00000131473	ACLY	273.248674	417.8895016
ENSG00000163125	RPRD2	88.57413338	177.8185274
ENSG00000120948	TARDBP	29.59959942	88.17500408
ENSG00000153107	ANAPC1	87.61930759	176.3500082
ENSG00000068366	ACSL4	196.1324501	101.7747694
ENSG00000086619	ERO1B	10.39075122	52.22820662
ENSG00000170017	ALCAM	650.1801953	466.5421831
ENSG00000211459	MT-RNR1	1511.039892	1223.531936
ENSG00000112715	VEGFA	239.0996105	374.9193512
ENSG00000170144	HNRNPA3	467.1344751	650.6178795
ENSG00000144476	ACKR3	111.3214536	43.92788038
ENSG00000138709	LARP1B	26.45429094	82.49247304
ENSG00000085449	WDFY1	212.4768209	113.9698641
ENSG00000159346	ADIPOR1	229.7198513	126.8672941
ENSG00000143774	GUK1	132.0467898	57.59149434
ENSG00000064666	CNN2	240.0544363	134.7206797
ENSG00000221914	PPP2R2A	270.7773602	158.0254418
ENSG00000175137	SH3BP5L	11.40174323	53.95212053
ENSG00000141582	CBX4	54.98673213	127.825024
ENSG00000167797	CDK2AP2	20.4445051	71.31895696
ENSG00000136937	NCBP1	54.59356857	127.1865374
ENSG00000091527	CDV3	285.4367443	430.9784776
ENSG00000062485	CS	115.196923	213.2545356
ENSG00000183741	CBX6	54.53740235	126.9311427
ENSG00000064195	DLX3	3.313807146	34.79752152
ENSG00000138668	HNRNPD	322.5626176	475.9917852
ENSG00000175216	CKAP5	555.0346138	388.2637218
ENSG00000164211	STARD4	87.50697514	174.8176402
ENSG00000150961	SEC24D	28.25161007	84.72717626
ENSG00000102158	MAGT1	76.61072792	159.1108691
ENSG00000138035	PNPT1	36.6765435	98.71003353
ENSG00000135925	WNT10A	16.23203839	63.08247938
ENSG00000178952	TUFM	198.4352652	321.4780199
ENSG00000167549	CORO6	55.77305925	12.64203534
ENSG00000136381	IREB2	49.9879383	119.2693031
ENSG00000168528	SERINC2	302.6236085	184.0756964
ENSG00000071564	TCF3	77.67788615	160.068599
ENSG00000151014	NOCT	42.68632934	6.640260988
ENSG00000117500	TMED5	33.64356747	93.28289715
ENSG00000100504	PYGL	647.7650477	467.9468536
ENSG00000111348	ARHGDIB	117.7805692	49.09962211
ENSG00000034152	MAP2K3	89.07962938	31.15814771
ENSG00000120705	ETF1	189.2801709	309.0275306
ENSG00000134198	TSPAN2	31.22841988	2.234703217
ENSG00000261150	EPPK1	68.97212161	19.66538831
ENSG00000114416	FXR1	365.4174456	234.1968971
ENSG00000117713	ARID1A	90.76461607	178.0739221
ENSG00000112473	SLC39A7	67.4556336	144.8087685
ENSG00000132646	PCNA	31.05992122	88.62194472
ENSG00000168615	ADAM9	438.6582002	293.8315487
ENSG00000106261	ZKSCAN1	36.62037727	97.68845492
ENSG00000085377	PREP	188.044514	98.13539556
ENSG00000167513	CDT1	99.35804816	37.73456004
ENSG00000130826	DKC1	112.7256092	207.8912478
ENSG00000168268	NT5DC2	3.032976032	33.13745628
ENSG00000105974	CAV1	509.3714747	352.7000163
ENSG00000005339	CREBBP	95.42641256	184.1395451
ENSG00000161267	BDH1	33.81206613	92.89980517
ENSG00000076003	MCM6	44.42748225	109.7558523
ENSG00000112096	SOD2	686.0142454	502.4889805
ENSG00000155850	SLC26A2	4.661796493	37.22377073
ENSG00000129317	PUS7L	13.03056369	55.67603444
ENSG00000129351	ILF3	379.2343364	540.3512379
ENSG00000147862	NFIB	50.54960053	118.8862111
ENSG00000013503	POLR3B	10.16608633	49.73810875
ENSG00000146433	TMEM181	58.07587439	130.1235759
ENSG00000169252	ADRB2	104.0760109	41.05469053
ENSG00000178567	EPM2AIP1	6.571448069	41.69317716
ENSG00000230590	FTX	3.931635597	35.1806135
ENSG00000147065	MSN	687.5868997	504.5321377
ENSG00000128165	ADM2	0.617828451	26.17795197
ENSG00000104413	ESRP1	125.2506769	223.789565
ENSG00000137693	YAP1	287.5710608	429.2545637
ENSG00000164032	H2AFZ	50.54960053	118.5669678
ENSG00000166833	NAV2	151.8173003	73.10671953
ENSG00000077549	CAPZB	268.6992099	159.5578097
ENSG00000196419	XRCC6	553.6866245	744.2838686
ENSG00000104447	TRPS1	64.2541589	138.8069941
ENSG00000092148	HECTD1	184.281377	299.9610204
ENSG00000149639	SOGA1	33.92439858	92.13362121
ENSG00000182158	CREB3L2	23.92681092	75.27757408
ENSG00000182481	KPNA2	96.60590324	184.3310911
ENSG00000085433	WDR47	57.68271083	14.36594925
ENSG00000102974	CTCF	47.34812583	113.1398314
ENSG00000168056	LTBP3	215.3974645	119.6523951
ENSG00000092964	DPYSL2	9.548257878	47.75880018
ENSG00000179218	CALR	741.5626398	957.7937988
ENSG00000171401	KRT13	143.3923668	67.9349778
ENSG00000168685	IL7R	31.11608744	2.68164386
ENSG00000033050	ABCF2	30.32976032	85.62105754
ENSG00000157827	FMNL2	178.1030925	92.64441051
ENSG00000152620	NADK2	25.38713271	77.25688265
ENSG00000153066	TXNDC11	20.78150244	69.1481024
ENSG00000167996	FTH1	1049.465873	823.5200598
ENSG00000114331	ACAP2	160.9723946	268.739024
ENSG00000144802	NFKBIZ	109.1871371	45.20485365
ENSG00000189060	H1F0	297.961812	439.2788038
ENSG00000188229	TUBB4B	202.2545683	321.1587766
ENSG00000166483	WEE1	90.5961174	33.52054826
ENSG00000165732	DDX21	294.42334	434.6817
ENSG00000244306	DUXAP10	14.26622059	56.76146171
ENSG00000117000	RLF	133.2824467	61.4862628
ENSG00000249915	PDCD6	46.7864636	111.2882202
ENSG00000065361	ERBB3	20.78150244	68.76501042
ENSG00000173898	SPTBN2	9.604424101	47.24801087
ENSG00000043143	JADE2	181.8100632	294.5977327
ENSG00000086504	MRPL28	21.39933089	69.65889171
ENSG00000136802	LRRC8A	112.9502741	48.0780435
ENSG00000204186	ZDBF2	33.58740124	90.21816131
ENSG00000144655	CSRNP1	33.36273635	3.703222474
ENSG00000096384	HSP90AB1	1971.659086	2309.980791
ENSG00000119950	MXI1	120.0272182	52.93054191
ENSG00000162521	RBBP4	97.89772636	183.8841504
ENSG00000125629	INSIG2	77.50938748	26.11410331
ENSG00000277161	PIGW	0.898659565	25.34791935
ENSG00000196950	SLC39A10	91.71944185	34.73367286
ENSG00000110852	CLEC2B	82.84517865	29.30653647
ENSG00000105373	NOP53	321.9447892	204.1880254
ENSG00000164904	ALDH7A1	408.3284399	274.1023117
ENSG00000167258	CDK12	91.04544718	174.3068509
ENSG00000105372	RPS19	593.9578062	429.5099583
ENSG00000005700	IBTK	119.5217221	212.4245029
ENSG00000118689	FOXO3	265.8908988	160.451691
ENSG00000131236	CAP1	231.404838	133.890647
ENSG00000136244	IL6	24.43230692	0.57463797
ENSG00000162341	TPCN2	14.49088549	56.31452107
ENSG00000115902	SLC1A4	44.20281735	106.1164785
ENSG00000179833	SERTAD2	119.5778884	53.18593657
ENSG00000078674	PCM1	145.5266833	246.1365972
ENSG00000183963	SMTN	56.78405126	14.87673856
ENSG00000162434	JAK1	387.0976076	257.8847512
ENSG00000256612	CYP2B7P	0.786327119	24.58173539
ENSG00000119333	WDR34	31.56541722	85.81260353
ENSG00000031698	SARS	92.61810142	175.3922782
ENSG00000231500	RPS18	1188.25261	952.7497544
ENSG00000049759	NEDD4L	149.1213216	73.80905483
ENSG00000008517	IL32	39.09169108	6.384866334
